pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
173,14,345,1,16,
173,14,383,1,13,
174,14,1,1,9,
174,14,47,1,1,1
174,14,111,1,5,
174,14,186,1,13,
174,14,204,1,1,2
174,14,383,1,17,
175,14,38,1,45,
175,14,45,1,1,1
175,14,118,1,5,
175,14,186,1,9,
175,14,204,1,1,2
175,14,219,1,37,
175,14,226,1,41,
175,14,227,1,17,
175,14,246,1,33,
175,14,266,1,21,
175,14,273,1,29,
175,14,281,1,13,
175,14,387,1,49,
175,14,495,1,53,
175,14,516,1,25,
176,14,38,1,45,
176,14,45,1,1,2
176,14,118,1,1,4
176,14,118,1,5,
176,14,186,1,1,5
176,14,186,1,9,
176,14,204,1,1,3
176,14,219,1,37,
176,14,226,1,41,
176,14,227,1,17,
176,14,246,1,33,
176,14,266,1,21,
176,14,273,1,29,
176,14,281,1,13,
176,14,345,1,1,1
176,14,387,1,49,
176,14,495,1,53,
176,14,516,1,25,
177,14,43,1,1,2
177,14,64,1,1,1
177,14,94,1,50,
177,14,100,1,9,
177,14,101,1,6,
177,14,109,1,23,
177,14,248,1,36,
177,14,273,1,28,
177,14,357,1,17,
177,14,375,1,33,
177,14,381,1,12,
177,14,382,1,20,
177,14,384,1,47,1
177,14,385,1,47,2
177,14,466,1,44,
177,14,500,1,39,
178,14,43,1,1,2
178,14,64,1,1,1
178,14,94,1,66,
178,14,100,1,9,
178,14,101,1,6,
178,14,109,1,23,
178,14,248,1,42,
178,14,273,1,30,
178,14,357,1,17,
178,14,366,1,27,
178,14,375,1,37,
178,14,381,1,12,
178,14,382,1,20,
178,14,384,1,54,2
178,14,385,1,59,
178,14,466,1,54,1
178,14,500,1,47,
179,14,33,1,1,1
179,14,36,1,18,
179,14,45,1,1,2
179,14,84,1,8,
179,14,86,1,4,
179,14,87,1,46,
179,14,109,1,25,
179,14,113,1,43,
179,14,178,1,11,
179,14,268,1,15,
179,14,324,1,39,
179,14,408,1,29,
179,14,435,1,32,
179,14,486,1,22,
179,14,538,1,36,
180,14,33,1,1,1
180,14,36,1,20,
180,14,45,1,1,2
180,14,84,1,1,4
180,14,84,1,8,
180,14,86,1,1,3
180,14,86,1,4,
180,14,87,1,56,
180,14,109,1,29,
180,14,113,1,52,
180,14,178,1,11,
180,14,268,1,16,
180,14,324,1,47,
180,14,408,1,34,
180,14,435,1,38,
180,14,486,1,25,
180,14,538,1,43,
181,14,7,1,1,1
181,14,9,1,30,
181,14,33,1,1,2
181,14,36,1,20,
181,14,45,1,1,3
181,14,84,1,1,5
181,14,84,1,8,
181,14,86,1,1,4
181,14,86,1,4,
181,14,87,1,62,
181,14,109,1,29,
181,14,113,1,57,
181,14,178,1,11,
181,14,268,1,16,
181,14,324,1,51,
181,14,408,1,35,
181,14,435,1,40,
181,14,486,1,25,
181,14,538,1,46,
182,14,72,1,1,2
182,14,78,1,1,4
182,14,230,1,1,3
182,14,241,1,1,5
182,14,345,1,23,
182,14,348,1,1,1
182,14,437,1,53,
183,14,33,1,1,1
183,14,38,1,23,
183,14,39,1,2,
183,14,55,1,7,
183,14,56,1,40,
183,14,61,1,13,
183,14,111,1,10,1
183,14,145,1,1,2
183,14,205,1,10,2
183,14,240,1,31,
183,14,270,1,16,
183,14,276,1,37,
183,14,346,1,5,
183,14,392,1,28,
183,14,401,1,20,
184,14,33,1,1,1
184,14,38,1,25,
184,14,39,1,1,3
184,14,39,1,2,
184,14,55,1,7,
184,14,56,1,46,
184,14,61,1,13,
184,14,111,1,10,1
184,14,145,1,1,2
184,14,205,1,10,2
184,14,240,1,35,
184,14,270,1,16,
184,14,276,1,42,
184,14,346,1,1,4
184,14,346,1,5,
184,14,392,1,31,
184,14,401,1,21,
185,14,21,1,15,2
185,14,38,1,40,
185,14,67,1,1,4
185,14,67,1,8,
185,14,68,1,33,
185,14,88,1,1,5
185,14,88,1,12,
185,14,102,1,15,1
185,14,157,1,29,
185,14,175,1,1,3
185,14,175,1,5,
185,14,185,1,19,
185,14,317,1,22,
185,14,335,1,26,
185,14,359,1,47,
185,14,383,1,1,2
185,14,389,1,36,
185,14,444,1,43,
185,14,452,1,1,1
186,14,3,1,1,3
186,14,61,1,1,1
186,14,95,1,1,2
186,14,195,1,1,4
186,14,207,1,27,
186,14,304,1,48,
186,14,340,1,37,
187,14,33,1,10,
187,14,39,1,7,
187,14,72,1,25,
187,14,73,1,22,
187,14,77,1,12,
187,14,78,1,14,
187,14,79,1,16,
187,14,150,1,1,
187,14,178,1,34,
187,14,202,1,43,
187,14,235,1,4,
187,14,262,1,49,
187,14,331,1,19,
187,14,340,1,46,
187,14,369,1,37,
187,14,388,1,40,
187,14,476,1,31,
187,14,512,1,28,
188,14,33,1,1,4
188,14,33,1,10,
188,14,39,1,1,3
188,14,39,1,7,
188,14,72,1,28,
188,14,73,1,24,
188,14,77,1,12,
188,14,78,1,14,
188,14,79,1,16,
188,14,150,1,1,1
188,14,178,1,40,
188,14,202,1,52,
188,14,235,1,1,2
188,14,235,1,4,
188,14,262,1,60,
188,14,331,1,20,
188,14,340,1,56,
188,14,369,1,44,
188,14,388,1,48,
188,14,476,1,36,
188,14,512,1,32,
189,14,33,1,1,4
189,14,33,1,10,
189,14,39,1,1,3
189,14,39,1,7,
189,14,72,1,29,
189,14,73,1,24,
189,14,77,1,12,
189,14,78,1,14,
189,14,79,1,16,
189,14,150,1,1,1
189,14,178,1,44,
189,14,202,1,59,
189,14,235,1,1,2
189,14,235,1,4,
189,14,262,1,69,
189,14,331,1,20,
189,14,340,1,64,
189,14,369,1,49,
189,14,388,1,54,
189,14,476,1,39,
189,14,512,1,34,
190,14,28,1,4,
190,14,39,1,1,2
190,14,97,1,29,
190,14,103,1,25,
190,14,129,1,22,
190,14,154,1,18,
190,14,226,1,11,
190,14,310,1,8,
190,14,321,1,15,
190,14,374,1,36,
190,14,387,1,43,
190,14,417,1,39,
190,14,458,1,32,
191,14,38,1,37,
191,14,71,1,1,1
191,14,72,1,10,
191,14,73,1,13,
191,14,74,1,1,2
191,14,75,1,16,
191,14,76,1,34,
191,14,202,1,22,
191,14,235,1,28,
191,14,241,1,40,
191,14,275,1,4,
191,14,283,1,25,
191,14,320,1,7,
191,14,363,1,31,
191,14,388,1,19,
191,14,402,1,43,
192,14,1,1,1,2
192,14,38,1,37,
192,14,71,1,1,1
192,14,72,1,10,
192,14,73,1,13,
192,14,74,1,1,3
192,14,75,1,16,
192,14,76,1,34,
192,14,80,1,28,
192,14,202,1,22,
192,14,241,1,40,
192,14,275,1,4,
192,14,320,1,7,
192,14,331,1,25,
192,14,363,1,31,
192,14,388,1,19,
192,14,437,1,43,
193,14,17,1,43,
193,14,33,1,1,1
193,14,48,1,22,
193,14,49,1,14,
193,14,95,1,38,
193,14,98,1,6,
193,14,103,1,46,
193,14,104,1,11,
193,14,193,1,1,2
193,14,197,1,17,
193,14,228,1,30,
193,14,246,1,33,
193,14,253,1,27,
193,14,369,1,49,
193,14,403,1,54,
193,14,405,1,57,
194,14,21,1,15,
194,14,39,1,1,2
194,14,54,1,43,1
194,14,55,1,1,1
194,14,89,1,33,
194,14,114,1,43,2
194,14,133,1,23,
194,14,240,1,37,
194,14,281,1,29,
194,14,300,1,5,
194,14,330,1,47,
194,14,341,1,9,
194,14,426,1,19,
195,14,21,1,15,
195,14,39,1,1,2
195,14,54,1,48,1
195,14,55,1,1,1
195,14,89,1,36,
195,14,114,1,48,2
195,14,133,1,24,
195,14,240,1,41,
195,14,281,1,31,
195,14,300,1,1,3
195,14,300,1,5,
195,14,330,1,53,
195,14,341,1,9,
195,14,426,1,19,
196,14,28,1,5,
196,14,33,1,1,2
196,14,39,1,1,3
196,14,60,1,21,
196,14,93,1,9,
196,14,94,1,37,
196,14,98,1,13,
196,14,129,1,17,
196,14,234,1,33,
196,14,244,1,29,
196,14,248,1,25,
196,14,270,1,1,1
196,14,384,1,45,
196,14,387,1,41,
197,14,28,1,5,
197,14,33,1,1,2
197,14,39,1,1,3
197,14,98,1,13,
197,14,103,1,29,
197,14,109,1,17,
197,14,185,1,21,
197,14,212,1,37,
197,14,228,1,9,
197,14,236,1,33,
197,14,270,1,1,1
197,14,372,1,25,
197,14,385,1,45,
197,14,387,1,41,
198,14,17,1,15,
198,14,64,1,1,1
198,14,101,1,21,
198,14,114,1,11,
198,14,185,1,35,
198,14,212,1,41,
198,14,228,1,5,
198,14,259,1,61,
198,14,269,1,31,
198,14,310,1,1,2
198,14,366,1,51,
198,14,372,1,25,
198,14,389,1,55,
198,14,492,1,45,
198,14,511,1,65,
199,14,29,1,23,
199,14,33,1,1,5
199,14,45,1,5,
199,14,50,1,19,
199,14,55,1,9,
199,14,93,1,14,
199,14,94,1,45,
199,14,174,1,1,3
199,14,207,1,41,
199,14,237,1,1,2
199,14,244,1,54,
199,14,281,1,1,4
199,14,352,1,28,
199,14,376,1,49,
199,14,408,1,1,1
199,14,417,1,36,
199,14,428,1,32,
199,14,505,1,58,
200,14,45,1,1,1
200,14,60,1,28,
200,14,109,1,14,
200,14,149,1,1,2
200,14,180,1,5,
200,14,195,1,46,
200,14,212,1,19,
200,14,220,1,32,
200,14,247,1,41,
200,14,288,1,50,
200,14,310,1,10,
200,14,371,1,37,
200,14,408,1,55,
200,14,506,1,23,
201,14,237,1,1,
202,14,68,1,1,1
202,14,194,1,1,4
202,14,219,1,1,3
202,14,243,1,1,2
203,14,23,1,10,
203,14,33,1,1,4
203,14,45,1,1,5
203,14,60,1,19,
203,14,93,1,1,6
203,14,94,1,37,
203,14,97,1,14,
203,14,226,1,23,
203,14,242,1,46,
203,14,310,1,1,3
203,14,316,1,5,
203,14,372,1,28,
203,14,384,1,1,1
203,14,385,1,1,2
203,14,428,1,41,
203,14,458,1,32,
204,14,33,1,1,1
204,14,36,1,12,
204,14,38,1,45,
204,14,117,1,20,
204,14,120,1,6,
204,14,153,1,34,
204,14,182,1,1,2
204,14,191,1,28,
204,14,229,1,17,
204,14,334,1,39,
204,14,360,1,42,
204,14,363,1,23,
204,14,371,1,31,
204,14,450,1,9,
205,14,33,1,1,2
205,14,36,1,12,
205,14,38,1,56,
205,14,117,1,20,
205,14,120,1,1,4
205,14,120,1,6,
205,14,153,1,42,
205,14,182,1,1,3
205,14,191,1,28,
205,14,192,1,64,
205,14,229,1,17,
205,14,334,1,46,
205,14,360,1,50,
205,14,363,1,23,
205,14,371,1,36,
205,14,390,1,1,1
205,14,393,1,60,
205,14,429,1,31,
205,14,450,1,1,5
205,14,450,1,9,
205,14,475,1,32,
205,14,484,1,70,
206,14,36,1,22,
206,14,38,1,34,
206,14,91,1,31,
206,14,99,1,1,1
206,14,103,1,13,
206,14,111,1,1,2
206,14,137,1,28,
206,14,175,1,49,
206,14,180,1,7,
206,14,203,1,40,
206,14,205,1,4,
206,14,228,1,10,
206,14,246,1,19,
206,14,281,1,16,
206,14,283,1,46,
206,14,355,1,25,
206,14,489,1,37,
206,14,529,1,43,
207,14,14,1,50,
207,14,28,1,4,
207,14,40,1,1,
207,14,98,1,13,
207,14,103,1,35,
207,14,106,1,7,
207,14,163,1,27,
207,14,185,1,19,
207,14,210,1,16,
207,14,282,1,10,
207,14,327,1,45,
207,14,369,1,30,
207,14,404,1,40,
207,14,512,1,22,
208,14,20,1,1,7
208,14,21,1,28,
208,14,33,1,1,5
208,14,38,1,49,
208,14,88,1,7,
208,14,91,1,43,
208,14,99,1,10,
208,14,103,1,31,
208,14,106,1,1,6
208,14,157,1,34,
208,14,174,1,4,
208,14,201,1,52,
208,14,225,1,25,
208,14,231,1,40,
208,14,242,1,37,
208,14,300,1,1,4
208,14,317,1,13,
208,14,422,1,1,1
208,14,423,1,1,2
208,14,424,1,1,3
208,14,444,1,46,
208,14,446,1,16,
208,14,475,1,19,
208,14,479,1,22,
209,14,29,1,19,
209,14,33,1,1,4
209,14,36,1,37,
209,14,39,1,1,6
209,14,44,1,7,
209,14,46,1,25,
209,14,99,1,31,
209,14,122,1,13,
209,14,184,1,1,5
209,14,204,1,1,7
209,14,242,1,49,
209,14,371,1,43,
209,14,422,1,1,3
209,14,423,1,1,1
209,14,424,1,1,2
210,14,29,1,19,
210,14,33,1,1,4
210,14,36,1,43,
210,14,39,1,1,6
210,14,44,1,7,
210,14,46,1,27,
210,14,99,1,35,
210,14,122,1,13,
210,14,184,1,1,5
210,14,200,1,67,
210,14,204,1,1,7
210,14,242,1,59,
210,14,371,1,51,
210,14,422,1,1,3
210,14,423,1,1,1
210,14,424,1,1,2
211,14,33,1,1,2
211,14,36,1,41,
211,14,40,1,1,3
211,14,42,1,37,
211,14,55,1,13,
211,14,56,1,57,
211,14,106,1,9,1
211,14,107,1,9,2
211,14,191,1,1,1
211,14,194,1,53,
211,14,205,1,17,
211,14,254,1,25,1
211,14,255,1,25,2
211,14,279,1,29,
211,14,362,1,33,
211,14,390,1,21,
211,14,398,1,49,
211,14,401,1,45,
212,14,13,1,33,
212,14,14,1,57,
212,14,43,1,1,3
212,14,97,1,17,
212,14,98,1,1,2
212,14,116,1,5,
212,14,163,1,29,
212,14,206,1,13,
212,14,210,1,25,
212,14,228,1,9,
212,14,232,1,21,
212,14,334,1,37,
212,14,364,1,61,
212,14,400,1,45,
212,14,404,1,41,
212,14,418,1,1,1
212,14,442,1,53,
212,14,458,1,49,
213,14,35,1,9,
213,14,88,1,23,
213,14,110,1,1,1
213,14,117,1,1,3
213,14,132,1,1,2
213,14,156,1,20,
213,14,157,1,38,
213,14,205,1,1,4
213,14,219,1,16,
213,14,227,1,5,
213,14,379,1,31,
213,14,380,1,27,
213,14,444,1,49,
213,14,450,1,42,
213,14,470,1,45,2
213,14,471,1,45,1
213,14,504,1,34,
213,14,522,1,12,
214,14,30,1,1,4
214,14,31,1,7,
214,14,33,1,1,2
214,14,36,1,28,
214,14,43,1,1,3
214,14,68,1,19,
214,14,179,1,43,
214,14,203,1,1,5
214,14,224,1,46,
214,14,280,1,25,
214,14,332,1,10,
214,14,364,1,37,
214,14,370,1,34,
214,14,400,1,1,1
214,14,498,1,16,
215,14,43,1,1,2
215,14,97,1,20,
215,14,98,1,8,
215,14,103,1,32,
215,14,154,1,16,
215,14,163,1,35,
215,14,185,1,10,
215,14,196,1,14,
215,14,232,1,22,
215,14,251,1,28,
215,14,269,1,1,3
215,14,289,1,40,
215,14,386,1,44,
215,14,420,1,47,
215,14,468,1,25,
216,14,37,1,50,
216,14,43,1,1,3
216,14,122,1,1,4
216,14,154,1,8,
216,14,156,1,43,1
216,14,163,1,29,
216,14,173,1,43,2
216,14,185,1,15,
216,14,204,1,36,
216,14,230,1,22,
216,14,313,1,1,5
216,14,343,1,1,1
216,14,374,1,57,
217,14,37,1,58,
217,14,43,1,1,3
217,14,122,1,1,4
217,14,154,1,8,
217,14,156,1,47,
217,14,163,1,29,
217,14,173,1,49,
217,14,184,1,38,
217,14,185,1,15,
217,14,230,1,22,
217,14,313,1,1,5
217,14,343,1,1,1
217,14,359,1,67,
218,14,34,1,46,
218,14,52,1,5,
218,14,53,1,50,
218,14,88,1,10,
218,14,105,1,19,
218,14,106,1,14,
218,14,123,1,1,2
218,14,133,1,32,
218,14,157,1,41,
218,14,246,1,28,
218,14,281,1,1,1
218,14,414,1,55,
218,14,436,1,37,
218,14,481,1,23,
219,14,34,1,52,
219,14,52,1,1,3
219,14,52,1,5,
219,14,53,1,59,
219,14,88,1,1,4
219,14,88,1,10,
219,14,105,1,19,
219,14,106,1,14,
219,14,123,1,1,2
219,14,133,1,32,
219,14,157,1,44,
219,14,246,1,28,
219,14,281,1,1,1
219,14,414,1,67,
219,14,436,1,37,
219,14,481,1,23,
219,14,504,1,38,
220,14,33,1,1,1
220,14,36,1,28,
220,14,54,1,35,
220,14,59,1,44,
220,14,89,1,37,
220,14,133,1,48,
220,14,175,1,40,
220,14,181,1,8,
220,14,189,1,11,
220,14,196,1,21,
220,14,203,1,14,
220,14,300,1,5,
220,14,316,1,1,2
220,14,420,1,24,
220,14,426,1,18,
221,14,31,1,33,
221,14,36,1,28,
221,14,37,1,41,
221,14,54,1,37,
221,14,59,1,52,
221,14,64,1,1,2
221,14,89,1,46,
221,14,133,1,58,
221,14,181,1,1,5
221,14,181,1,8,
221,14,189,1,11,
221,14,196,1,21,
221,14,203,1,14,
221,14,246,1,1,1
221,14,300,1,1,4
221,14,300,1,5,
221,14,316,1,1,3
221,14,423,1,24,
221,14,426,1,18,
222,14,33,1,1,
222,14,61,1,17,
222,14,105,1,10,
222,14,106,1,4,
222,14,131,1,27,
222,14,145,1,8,
222,14,175,1,52,
222,14,203,1,35,
222,14,243,1,45,
222,14,246,1,20,
222,14,287,1,13,
222,14,334,1,29,
222,14,350,1,31,
222,14,381,1,23,
222,14,392,1,38,
222,14,408,1,41,
222,14,414,1,47,
223,14,55,1,1,
223,14,56,1,42,
223,14,58,1,34,
223,14,60,1,10,
223,14,61,1,18,
223,14,62,1,14,
223,14,63,1,46,
223,14,116,1,22,
223,14,199,1,6,
223,14,324,1,30,
223,14,331,1,38,
223,14,352,1,26,
223,14,487,1,50,
224,14,55,1,1,3
224,14,56,1,52,
224,14,58,1,40,
224,14,60,1,1,5
224,14,60,1,10,
224,14,61,1,18,
224,14,62,1,1,6
224,14,62,1,14,
224,14,63,1,58,
224,14,116,1,22,
224,14,132,1,1,4
224,14,132,1,6,
224,14,190,1,25,
224,14,324,1,34,
224,14,331,1,46,
224,14,350,1,1,2
224,14,378,1,28,
224,14,441,1,1,1
224,14,487,1,64,
225,14,217,1,1,
226,14,17,1,14,
226,14,29,1,16,
226,14,33,1,1,4
226,14,36,1,27,
226,14,48,1,1,6
226,14,48,1,3,
226,14,56,1,49,
226,14,60,1,1,1
226,14,61,1,1,7
226,14,61,1,7,
226,14,97,1,32,
226,14,109,1,11,
226,14,145,1,1,5
226,14,324,1,1,3
226,14,331,1,1,2
226,14,340,1,46,
226,14,352,1,19,
226,14,392,1,39,
226,14,403,1,36,
226,14,469,1,23,
227,14,28,1,6,
227,14,31,1,17,
227,14,43,1,1,1
227,14,64,1,1,2
227,14,97,1,12,
227,14,129,1,9,
227,14,163,1,45,
227,14,191,1,28,
227,14,211,1,34,
227,14,314,1,23,
227,14,319,1,31,
227,14,364,1,20,
227,14,400,1,50,
227,14,403,1,42,
227,14,475,1,39,
228,14,43,1,1,1
228,14,44,1,16,
228,14,46,1,13,
228,14,52,1,1,2
228,14,53,1,44,
228,14,123,1,8,
228,14,185,1,32,
228,14,242,1,49,
228,14,251,1,25,
228,14,316,1,20,
228,14,336,1,4,
228,14,373,1,37,
228,14,417,1,52,
228,14,424,1,28,
228,14,492,1,40,
228,14,517,1,56,
229,14,43,1,1,2
229,14,44,1,16,
229,14,46,1,13,
229,14,52,1,1,3
229,14,53,1,50,
229,14,123,1,1,5
229,14,123,1,8,
229,14,185,1,35,
229,14,242,1,56,
229,14,251,1,26,
229,14,316,1,20,
229,14,336,1,1,4
229,14,336,1,4,
229,14,373,1,41,
229,14,417,1,60,
229,14,422,1,1,1
229,14,424,1,30,
229,14,492,1,45,
229,14,517,1,65,
230,14,43,1,1,4
230,14,43,1,8,
230,14,55,1,1,5
230,14,55,1,11,
230,14,56,1,40,
230,14,61,1,18,
230,14,97,1,23,
230,14,108,1,1,3
230,14,108,1,4,
230,14,116,1,14,
230,14,145,1,1,2
230,14,239,1,26,
230,14,281,1,1,1
230,14,349,1,48,
230,14,362,1,30,
230,14,406,1,57,
231,14,21,1,24,
231,14,33,1,1,2
231,14,36,1,10,
231,14,38,1,42,
231,14,45,1,1,3
231,14,111,1,1,4
231,14,175,1,6,
231,14,203,1,28,
231,14,204,1,33,
231,14,205,1,15,
231,14,316,1,1,1
231,14,363,1,19,
231,14,387,1,37,
232,14,21,1,24,
232,14,30,1,1,3
232,14,31,1,25,
232,14,45,1,1,4
232,14,89,1,46,
232,14,111,1,1,5
232,14,184,1,39,
232,14,205,1,15,
232,14,222,1,19,
232,14,229,1,6,
232,14,282,1,10,
232,14,372,1,31,
232,14,416,1,54,
232,14,422,1,1,2
232,14,424,1,1,1
232,14,523,1,1,6
233,14,33,1,1,2
233,14,60,1,7,
233,14,63,1,67,
233,14,97,1,12,
233,14,105,1,18,
233,14,111,1,1,4
233,14,160,1,1,3
233,14,161,1,51,
233,14,176,1,1,1
233,14,192,1,62,
233,14,199,1,45,
233,14,277,1,56,
233,14,278,1,34,
233,14,324,1,29,
233,14,393,1,23,
233,14,435,1,40,
234,14,23,1,13,
234,14,26,1,43,
234,14,28,1,16,
234,14,33,1,1,
234,14,36,1,21,
234,14,43,1,3,
234,14,95,1,10,
234,14,109,1,23,
234,14,272,1,33,
234,14,286,1,49,
234,14,310,1,7,
234,14,347,1,27,
234,14,382,1,55,
234,14,428,1,38,
234,14,445,1,53,
235,14,166,1,1,
235,14,166,1,11,
235,14,166,1,21,
235,14,166,1,31,
235,14,166,1,41,
235,14,166,1,51,
235,14,166,1,61,
235,14,166,1,71,
235,14,166,1,81,
235,14,166,1,91,
236,14,33,1,1,1
236,14,193,1,1,4
236,14,252,1,1,3
236,14,270,1,1,2
237,14,27,1,1,2
237,14,68,1,28,
237,14,97,1,37,
237,14,98,1,15,
237,14,116,1,6,
237,14,167,1,19,
237,14,197,1,51,
237,14,228,1,10,
237,14,229,1,24,
237,14,279,1,1,1
237,14,283,1,60,
237,14,360,1,42,
237,14,364,1,33,
237,14,370,1,55,
237,14,469,1,46,1
237,14,501,1,46,2
238,14,1,1,1,
238,14,47,1,18,
238,14,59,1,48,
238,14,93,1,15,
238,14,94,1,38,
238,14,122,1,5,
238,14,181,1,11,
238,14,186,1,8,
238,14,195,1,45,
238,14,212,1,25,
238,14,313,1,28,
238,14,381,1,31,
238,14,383,1,41,
238,14,419,1,35,
238,14,531,1,21,
239,14,9,1,29,
239,14,43,1,1,2
239,14,67,1,8,
239,14,84,1,5,
239,14,85,1,40,
239,14,86,1,19,
239,14,87,1,43,
239,14,98,1,1,1
239,14,103,1,36,
239,14,113,1,26,
239,14,129,1,12,
239,14,351,1,15,
239,14,435,1,33,
239,14,486,1,22,
240,14,7,1,29,
240,14,43,1,1,2
240,14,52,1,5,
240,14,53,1,40,
240,14,83,1,15,
240,14,108,1,8,
240,14,109,1,26,
240,14,123,1,1,1
240,14,126,1,43,
240,14,185,1,12,
240,14,241,1,36,
240,14,436,1,33,
240,14,481,1,22,
240,14,499,1,19,
241,14,23,1,8,
241,14,33,1,1,
241,14,34,1,24,
241,14,45,1,3,
241,14,111,1,5,
241,14,117,1,15,
241,14,205,1,19,
241,14,208,1,11,
241,14,215,1,48,
241,14,358,1,55,
241,14,360,1,41,
241,14,428,1,29,
241,14,445,1,35,
242,14,1,1,1,2
242,14,3,1,12,
242,14,36,1,27,
242,14,38,1,54,
242,14,39,1,5,
242,14,45,1,1,3
242,14,47,1,31,
242,14,107,1,23,
242,14,111,1,1,1
242,14,113,1,46,
242,14,121,1,42,
242,14,135,1,16,
242,14,287,1,9,
242,14,361,1,50,
242,14,374,1,34,
242,14,505,1,38,
242,14,516,1,20,
243,14,43,1,1,2
243,14,44,1,1,1
243,14,46,1,15,
243,14,84,1,8,
243,14,87,1,85,
243,14,98,1,22,
243,14,115,1,36,
243,14,209,1,29,
243,14,240,1,71,
243,14,242,1,43,
243,14,326,1,64,
243,14,347,1,78,
243,14,422,1,50,
243,14,435,1,57,
244,14,23,1,29,
244,14,43,1,1,2
244,14,44,1,1,1
244,14,46,1,15,
244,14,52,1,8,
244,14,53,1,36,
244,14,83,1,22,
244,14,126,1,71,
244,14,207,1,43,
244,14,284,1,85,
244,14,326,1,64,
244,14,347,1,78,
244,14,424,1,50,
244,14,436,1,57,
245,14,16,1,22,
245,14,43,1,1,2
245,14,44,1,1,1
245,14,54,1,36,
245,14,56,1,71,
245,14,59,1,85,
245,14,61,1,8,
245,14,62,1,29,
245,14,240,1,15,
245,14,243,1,43,
245,14,326,1,64,
245,14,347,1,78,
245,14,366,1,57,
245,14,423,1,50,
246,14,37,1,28,
246,14,43,1,1,2
246,14,44,1,1,1
246,14,63,1,55,
246,14,89,1,46,
246,14,103,1,10,
246,14,157,1,19,
246,14,184,1,23,
246,14,201,1,5,
246,14,242,1,41,
246,14,371,1,37,
246,14,399,1,32,
246,14,444,1,50,
246,14,498,1,14,
247,14,37,1,28,
247,14,43,1,1,2
247,14,44,1,1,1
247,14,63,1,67,
247,14,89,1,54,
247,14,103,1,1,4
247,14,103,1,10,
247,14,157,1,19,
247,14,184,1,23,
247,14,201,1,1,3
247,14,201,1,5,
247,14,242,1,47,
247,14,371,1,41,
247,14,399,1,34,
247,14,444,1,60,
247,14,498,1,14,
248,14,37,1,28,
248,14,43,1,1,5
248,14,44,1,1,4
248,14,63,1,73,
248,14,89,1,54,
248,14,103,1,1,7
248,14,103,1,10,
248,14,157,1,19,
248,14,184,1,23,
248,14,201,1,1,6
248,14,201,1,5,
248,14,242,1,47,
248,14,371,1,41,
248,14,399,1,34,
248,14,416,1,82,
248,14,422,1,1,1
248,14,423,1,1,2
248,14,424,1,1,3
248,14,444,1,63,
248,14,498,1,14,
249,14,16,1,9,
249,14,18,1,1,1
249,14,56,1,37,
249,14,105,1,71,
249,14,143,1,99,
249,14,177,1,43,
249,14,219,1,65,
249,14,240,1,29,
249,14,246,1,57,
249,14,248,1,79,
249,14,311,1,1,2
249,14,326,1,23,
249,14,347,1,93,
249,14,363,1,85,
249,14,386,1,50,
249,14,407,1,15,
250,14,16,1,9,
250,14,18,1,1,1
250,14,105,1,71,
250,14,126,1,37,
250,14,143,1,99,
250,14,219,1,65,
250,14,221,1,43,
250,14,241,1,29,
250,14,246,1,57,
250,14,248,1,79,
250,14,311,1,1,2
250,14,326,1,23,
250,14,347,1,93,
250,14,363,1,85,
250,14,386,1,50,
250,14,413,1,15,
251,14,73,1,1,1
251,14,93,1,1,2
251,14,105,1,1,3
251,14,195,1,91,
251,14,215,1,1,4
251,14,219,1,10,
251,14,226,1,37,
251,14,246,1,28,
251,14,248,1,64,
251,14,345,1,19,
251,14,361,1,73,
251,14,363,1,46,
251,14,377,1,55,
251,14,437,1,82,
252,14,1,1,1,1
252,14,21,1,36,
252,14,43,1,1,2
252,14,71,1,6,
252,14,72,1,26,
252,14,97,1,31,
252,14,98,1,11,
252,14,103,1,21,
252,14,197,1,41,
252,14,202,1,46,
252,14,228,1,16,
252,14,412,1,51,
253,14,1,1,1,1
253,14,21,1,41,
253,14,43,1,1,2
253,14,71,1,1,3
253,14,71,1,6,
253,14,97,1,35,
253,14,98,1,1,4
253,14,98,1,11,
253,14,103,1,23,
253,14,197,1,47,
253,14,206,1,53,
253,14,210,1,16,
253,14,228,1,17,
253,14,348,1,29,
253,14,437,1,59,
254,14,1,1,1,2
254,14,21,1,43,
254,14,43,1,1,3
254,14,71,1,1,4
254,14,71,1,6,
254,14,97,1,35,
254,14,98,1,1,5
254,14,98,1,11,
254,14,103,1,23,
254,14,197,1,51,
254,14,206,1,59,
254,14,228,1,17,
254,14,348,1,29,
254,14,400,1,1,1
254,14,404,1,16,
254,14,437,1,67,
255,14,28,1,19,
255,14,45,1,1,2
255,14,52,1,10,
255,14,53,1,43,
255,14,64,1,16,
255,14,83,1,25,
255,14,98,1,28,
255,14,116,1,7,
255,14,119,1,37,
255,14,163,1,34,
256,14,24,1,16,
256,14,28,1,21,
256,14,45,1,1,2
256,14,52,1,1,4
256,14,52,1,13,
256,14,64,1,17,
256,14,98,1,32,
256,14,116,1,1,3
256,14,116,1,7,
256,14,119,1,43,
256,14,163,1,39,
256,14,327,1,50,
256,14,339,1,28,
256,14,394,1,54,
257,14,7,1,1,1
257,14,24,1,16,
257,14,28,1,21,
257,14,45,1,1,4
257,14,52,1,1,6
257,14,52,1,13,
257,14,64,1,17,
